"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M12",26,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M12",85,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M11",109,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M11",26,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M11",83,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M10",104,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M10",26,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M10",79,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M09",97,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M09",19,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M09",76,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M08",98,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M08",19,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M08",80,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M07",98,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M07",19,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M07",80,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M06",96,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M06",18,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M06",80,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M05",100,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M05",18,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M05",83,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M04",114,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M04",18,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M04",92,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M03",128,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M03",30,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M03",102,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M02",139,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M02",30,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M02",109,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M01",142,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M01",30,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Croatia","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M01",110,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M12",200,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M12",36,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M12",164,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M11",199,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M11",36,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M11",162,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M10",198,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M10",34,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M10",164,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M09",203,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M09",39,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M09",165,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M08",207,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M08",41,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M08",166,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M07",214,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M07",46,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M07",169,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M06",234,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M06",50,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M06",184,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M05",222,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M05",43,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M05",178,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M04",198,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M04",39,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M04",159,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M03",166,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M03",34,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M03",132,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M02",160,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M02",34,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M02",126,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M01",152,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M01",32,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M01",120,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M12",140,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M12",31,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M12",109,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M11",147,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M11",35,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M11",113,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M10",149,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M10",36,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M10",113,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M09",154,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M09",37,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M09",117,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M08",154,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M08",35,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M08",119,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M07",155,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M07",35,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M07",121,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M06",153,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M06",33,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M06",120,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M05",156,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M05",33,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M05",123,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M04",162,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M04",34,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M04",128,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M03",170,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M03",35,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M03",135,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M02",169,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M02",36,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M02",133,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M01",162,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M01",34,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Hungary","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M01",128,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M12",145,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
